1호선,시청,1,8,3,10
1호선,시청,1,9,1,10
1호선,시청,1,9,2,11
1호선,시청,1,9,3,13
1호선,시청,1,9,4,7
1호선,시청,1,10,1,3
1호선,시청,1,10,3,3
1호선,시청,1,10,2,2
1호선,시청,1,10,4,9
1호선,시청,2,1,1,10
1호선,시청,2,1,2,5
1호선,시청,2,1,4,6
1호선,시청,2,1,3,6
1호선,시청,2,2,2,13
1호선,시청,2,2,1,3
1호선,시청,2,2,4,10
1호선,시청,2,2,3,11
1호선,시청,2,3,3,9
1호선,시청,2,3,2,10
1호선,시청,2,3,1,10
1호선,시청,2,3,4,10
1호선,시청,2,4,1,10
1호선,시청,2,4,2,10
1호선,시청,2,4,4,10
1호선,시청,2,4,3,10
1호선,시청,2,5,1,11
1호선,시청,2,5,2,11
1호선,시청,2,5,4,11
1호선,시청,2,5,3,11
1호선,시청,2,6,1,11
1호선,시청,2,6,2,10
1호선,시청,2,6,3,10
1호선,시청,2,6,4,10
1호선,시청,2,7,4,10
1호선,시청,2,7,3,9
1호선,시청,2,7,2,10
1호선,시청,2,7,1,10
1호선,시청,2,8,3,10
1호선,시청,2,8,1,10
1호선,시청,2,8,2,10
1호선,시청,2,8,4,10
1호선,시청,2,9,1,10
1호선,시청,2,9,2,11
1호선,시청,2,9,3,13
1호선,시청,2,9,4,7
1호선,시청,2,10,1,3
1호선,시청,2,10,4,9
1호선,시청,2,10,2,2
1호선,시청,2,10,3,3
1호선,신설동,1,1,1,12
1호선,신설동,1,1,2,11
1호선,신설동,1,1,3,14
1호선,신설동,1,1,4,9
1호선,신설동,1,2,1,9
1호선,신설동,1,2,2,9
1호선,신설동,1,2,3,9
1호선,신설동,1,2,4,9
1호선,신설동,1,3,2,9
1호선,신설동,1,3,4,9
1호선,신설동,1,3,3,9
1호선,신설동,1,3,1,9
1호선,신설동,1,4,1,8
1호선,신설동,1,4,2,10
1호선,신설동,1,4,3,11
1호선,신설동,1,4,4,10
1호선,신설동,1,5,3,11
1호선,신설동,1,5,2,10
1호선,신설동,1,5,1,8
1호선,신설동,1,5,4,9
1호선,신설동,1,6,3,11
1호선,신설동,1,6,2,10
1호선,신설동,1,6,1,7
1호선,신설동,1,6,4,10
1호선,신설동,1,7,4,8
1호선,신설동,1,7,3,11
1호선,신설동,1,7,2,11
1호선,신설동,1,7,1,8
1호선,신설동,1,8,1,8
1호선,신설동,1,8,2,11
1호선,신설동,1,8,3,10
1호선,신설동,1,8,4,8
1호선,신설동,1,9,1,9
1호선,신설동,1,9,2,9
1호선,신설동,1,9,4,10
1호선,신설동,1,9,3,10
1호선,신설동,1,10,4,11
1호선,신설동,1,10,3,17
1호선,신설동,1,10,1,8
1호선,신설동,1,10,2,13
1호선,신설동,2,1,2,20
1호선,신설동,2,1,1,12
1호선,신설동,2,1,4,19
1호선,신설동,2,1,3,19
1호선,신설동,2,2,1,19
1호선,신설동,2,2,2,14
1호선,신설동,2,2,3,14
1호선,신설동,2,2,4,16
1호선,신설동,2,3,4,16
1호선,신설동,2,3,2,13
1호선,신설동,2,3,1,16
1호선,신설동,2,3,3,13
1호선,신설동,2,4,2,14
1호선,신설동,2,4,1,16
1호선,신설동,2,4,3,14
1호선,신설동,2,4,4,16
1호선,신설동,2,5,2,12
1호선,신설동,2,5,4,15
1호선,신설동,2,5,3,13
1호선,신설동,2,5,1,15
1호선,신설동,2,6,1,14
1호선,신설동,2,6,2,12
1호선,신설동,2,6,3,12
1호선,신설동,2,6,4,14
1호선,신설동,2,7,2,12
1호선,신설동,2,7,1,15
1호선,신설동,2,7,3,12
1호선,신설동,2,7,4,15
1호선,신설동,2,8,4,14
1호선,신설동,2,8,3,14
1호선,신설동,2,8,2,15
1호선,신설동,2,8,1,15
1호선,신설동,2,9,4,13
1호선,신설동,2,9,3,14
1호선,신설동,2,9,2,14
1호선,신설동,2,9,1,14
1호선,신설동,2,10,1,13
1호선,신설동,2,10,2,18
1호선,신설동,2,10,3,20
1호선,신설동,2,10,4,10
1호선,제기동,1,1,3,9
1호선,제기동,1,1,2,10
1호선,제기동,1,1,1,9
1호선,제기동,1,1,4,8
1호선,제기동,1,2,1,13
1호선,제기동,1,2,2,14
1호선,제기동,1,2,3,15
1호선,제기동,1,2,4,12
1호선,제기동,1,3,3,16
1호선,제기동,1,3,2,16
1호선,제기동,1,3,1,12
1호선,제기동,1,3,4,12
1호선,제기동,1,4,1,13
1호선,제기동,1,4,2,16
1호선,제기동,1,4,3,16
1호선,제기동,1,4,4,12
1호선,제기동,1,5,1,13
1호선,제기동,1,5,2,16
1호선,제기동,1,5,4,12
1호선,제기동,1,5,3,16
1호선,제기동,1,6,1,15
1호선,제기동,1,6,3,16
1호선,제기동,1,6,2,17
1호선,제기동,1,6,4,14
1호선,제기동,1,7,1,12
1호선,제기동,1,7,2,16
1호선,제기동,1,7,3,16
1호선,제기동,1,7,4,12
1호선,제기동,1,8,3,17
1호선,제기동,1,8,1,13
1호선,제기동,1,8,2,16
1호선,제기동,1,8,4,13
1호선,제기동,1,9,1,13
1호선,제기동,1,9,4,14
1호선,제기동,1,9,3,17
1호선,제기동,1,9,2,16
1호선,제기동,1,10,4,12
1호선,제기동,1,10,1,14
1호선,제기동,1,10,3,17
1호선,제기동,1,10,2,12
1호선,제기동,2,1,4,7
1호선,제기동,2,1,3,4
1호선,제기동,2,1,2,5
